id,year,exper,hours,bluecol,ind,south,smsa,married,union,educ,black,lwage,female,wage
201,82,20,48,yes,1,no,no,yes,1,11,no,6.16331,1,474.99771808902665
201,83,21,47,yes,1,no,no,yes,1,11,no,6.24222,1,513.9983215587854
201,84,22,48,yes,1,no,no,yes,1,11,no,6.36647,1,581.9997394203613
201,85,23,47,yes,1,no,no,yes,1,11,no,6.44254,1,627.9998954579801
201,86,24,47,yes,1,no,no,yes,1,11,no,6.51026,1,672.0011151693686
201,87,25,45,yes,1,no,no,yes,1,11,no,6.62407,1,753.0035934752543
201,88,26,47,yes,1,no,no,yes,1,11,no,6.71538,1,824.9972062786181
202,82,7,50,no,0,yes,yes,no,0,12,no,5.90808,0,367.99891875542187
202,83,8,50,no,0,yes,yes,no,0,12,no,5.92693,0,375.00149026405694
202,84,9,51,no,0,yes,yes,no,0,12,no,6.10702,0,448.9987034056001
202,85,10,51,no,0,yes,yes,no,0,12,no,6.26149,0,523.9991174165173
202,86,11,48,no,0,yes,yes,no,0,12,no,6.26149,0,523.9991174165173
202,87,12,50,no,0,yes,yes,no,0,12,no,6.31716,0,553.9974035480894
202,88,13,50,no,0,yes,yes,no,0,12,no,6.42487,0,617.0006022506699
203,82,19,46,no,0,no,yes,yes,0,9,no,6.07993,1,436.99860374545773
203,83,20,52,no,0,no,yes,yes,0,9,no,6.07993,1,436.99860374545773
203,84,21,51,no,0,no,yes,yes,0,9,no,6.13773,1,463.0013639600828
203,85,22,50,no,0,no,yes,yes,0,9,no,6.18826,1,486.99799206291806
203,86,23,51,no,0,no,yes,yes,0,9,no,6.18826,1,486.99799206291806
203,87,24,51,no,0,no,yes,yes,0,9,no,5.96615,1,390.0012717438335
203,88,25,52,no,0,no,yes,yes,0,9,no,6.01616,1,410.00116452532893
204,82,32,50,yes,0,yes,no,yes,1,9,no,6.47697,1,649.9984641235205
204,83,33,48,yes,0,yes,no,yes,1,9,no,6.53669,1,689.9988976628802
204,84,34,45,yes,0,yes,no,yes,0,9,no,6.58617,1,724.9988002313536
204,85,35,38,yes,0,yes,no,yes,1,9,no,6.67203,1,789.9976730891841
204,86,36,28,yes,0,yes,no,yes,1,9,no,6.80239,1,899.9957130183304
204,87,37,44,yes,0,yes,no,yes,1,9,no,6.93731,1,1029.9957963481863
204,88,38,46,yes,0,yes,no,yes,1,9,no,7.04752,1,1150.003195443549
205,82,25,45,yes,0,yes,no,yes,1,12,no,6.54679,1,697.0031987072545
205,83,26,48,yes,0,yes,no,yes,1,12,no,6.68461,1,799.9986178668522
205,84,27,42,yes,0,yes,no,yes,1,12,no,6.90776,1,1000.0047210290066
205,85,28,36,yes,0,yes,no,yes,1,12,no,6.69456,1,807.9983367166669
205,86,29,48,yes,0,yes,no,yes,1,12,no,6.90776,1,1000.0047210290066
205,87,30,34,yes,0,yes,no,yes,1,12,no,6.93828,1,1030.995376988879
205,88,31,34,yes,0,yes,no,yes,1,12,no,7.04839,1,1151.004133568536
206,82,12,48,no,0,no,yes,yes,0,13,no,6.90575,1,997.9967302465157
206,83,13,50,no,0,no,yes,yes,0,13,no,6.90575,1,997.9967302465157
206,84,14,50,no,0,no,no,yes,0,13,no,7.34278,1,1545.0012524828064
206,85,15,49,no,0,no,no,yes,0,13,no,7.47591,1,1765.007114080881
206,86,16,49,no,0,no,yes,yes,0,13,no,7.50108,1,1809.9961550937164
206,87,17,49,no,0,no,yes,yes,0,13,no,7.21744,1,1362.9953226056516
206,88,18,47,no,0,no,yes,yes,0,13,no,7.87284,1,2625.0100405766766
207,82,13,51,no,0,no,yes,yes,0,17,no,6.90575,1,997.9967302465157
207,83,14,35,no,0,no,yes,yes,0,17,no,6.90575,1,997.9967302465157
207,84,15,52,no,0,no,yes,yes,0,17,no,7.31322,1,1499.9994193646608
207,85,16,52,no,0,no,yes,yes,0,17,no,7.70661,1,2222.9935222670297
207,86,17,52,no,0,no,yes,yes,0,17,no,6.98286,1,1077.9970339205602
207,87,18,52,no,0,no,yes,yes,0,17,no,7.46737,1,1749.9981328952663
207,88,19,51,no,0,no,yes,yes,0,17,no,7.91936,1,2750.0104757032564
208,82,15,22,yes,0,no,yes,no,0,11,yes,5.39363,0,220.0005398031427
208,83,16,46,yes,0,no,yes,no,0,11,yes,5.52146,0,249.99977053454376
208,84,17,50,yes,0,no,yes,no,1,11,yes,5.75257,0,314.9991687710224
208,85,18,49,yes,0,no,yes,no,1,11,yes,5.75257,0,314.9991687710224
208,86,19,50,yes,0,no,yes,no,1,11,yes,5.81413,0,334.99982183864995
208,87,20,41,yes,0,no,yes,no,0,11,yes,5.95324,0,384.9987163013432
208,88,21,42,yes,0,no,yes,no,0,11,yes,6.05209,0,425.0003532072695
209,82,23,49,no,0,no,no,yes,0,17,no,6.55108,1,699.9997654696559
209,83,24,40,no,0,no,no,yes,0,17,no,6.67203,1,789.9976730891841
209,84,25,44,no,0,no,no,yes,0,17,no,6.66568,1,784.9970815462345
209,85,26,43,no,0,no,no,yes,0,17,no,6.67203,1,789.9976730891841
209,86,27,41,no,0,no,no,yes,0,17,no,6.71538,1,824.9972062786181
209,87,28,40,no,0,no,no,yes,0,17,no,6.80239,1,899.9957130183304
209,88,29,42,no,0,no,no,yes,0,17,no,6.8977,1,989.9951063147462
210,82,34,39,yes,1,no,no,no,1,8,no,6.62007,1,749.9975951060887
210,83,35,48,yes,1,no,no,no,1,8,no,6.62007,1,749.9975951060887
210,84,36,48,yes,1,no,no,no,1,8,no,6.71538,1,824.9972062786181
210,85,37,48,yes,1,no,no,no,1,8,no,6.80239,1,899.9957130183304
210,86,38,47,yes,1,no,no,no,1,8,no,6.85646,1,949.9981146370138
210,87,39,45,yes,1,no,no,no,1,8,no,6.90776,1,1000.0047210290066
210,88,40,45,yes,1,no,no,no,1,8,no,6.95655,1,1050.004784701754
211,82,30,49,no,1,no,yes,yes,0,10,no,6.77422,1,874.996599443695
211,83,31,48,no,1,no,yes,yes,0,10,no,6.90575,1,997.9967302465157
211,84,32,49,no,1,no,yes,yes,0,10,no,6.90776,1,1000.0047210290066
211,85,33,49,no,1,no,yes,yes,0,10,no,7.3696,1,1586.998856525001
211,86,34,52,no,1,no,yes,yes,0,10,no,7.45298,1,1724.9959816767619
211,87,35,49,no,1,no,yes,yes,0,10,no,7.64969,1,2099.9944902130474
211,88,36,48,no,1,no,yes,yes,1,10,no,7.54961,1,1900.0015862070525
212,82,7,49,no,1,no,yes,yes,0,17,no,6.90575,1,997.9967302465157
212,83,8,48,no,1,no,yes,yes,0,17,no,6.90575,1,997.9967302465157
212,84,9,49,no,1,no,yes,yes,0,17,no,7.09008,1,1200.0037970746978
212,85,10,49,no,1,no,yes,yes,0,17,no,7.20786,1,1350.00017356617
212,86,11,47,no,1,no,yes,yes,0,17,no,7.31322,1,1499.9994193646608
212,87,12,49,no,1,no,yes,yes,0,17,no,7.20117,1,1340.9988155197925
212,88,13,49,no,1,no,yes,yes,0,17,no,7.6009,1,1999.9950809218851
213,82,27,48,no,0,no,yes,yes,0,11,no,6.90575,1,997.9967302465157
213,83,28,49,yes,0,no,yes,yes,0,11,no,6.90575,1,997.9967302465157
213,84,29,49,yes,0,no,yes,yes,0,11,no,7.00307,1,1100.0049953462344
213,85,30,51,yes,0,no,yes,yes,0,11,no,7.09008,1,1200.0037970746978
213,86,31,48,yes,0,no,yes,yes,0,11,no,7.1309,1,1250.001462130421
213,87,32,49,yes,0,no,yes,yes,0,11,no,7.08171,1,1190.0016825355553
213,88,33,48,yes,1,no,yes,yes,0,11,no,7.24423,1,1400.0034781596305
214,82,24,49,no,0,no,yes,yes,0,12,no,6.286,1,537.0010232497143
214,83,25,48,yes,0,no,yes,yes,0,12,no,6.35437,1,574.9999765415241
214,84,26,49,yes,0,no,yes,yes,0,12,no,6.43775,1,624.9989689155998
214,85,27,49,yes,0,no,yes,yes,0,12,no,6.43775,1,624.9989689155998
214,86,28,49,yes,0,no,yes,yes,0,12,no,6.47697,1,649.9984641235205
214,87,29,49,yes,0,no,yes,yes,0,12,no,6.55108,1,699.9997654696559
214,88,30,49,yes,0,no,yes,yes,0,12,no,6.55108,1,699.9997654696559
215,82,35,48,no,0,yes,yes,yes,0,16,yes,6.2634,1,525.0009121401898
215,83,36,50,no,0,yes,yes,yes,0,16,yes,6.17379,1,480.0018701307137
215,84,37,50,no,0,yes,yes,yes,0,16,yes,6.10925,1,450.0010877573504
215,85,38,46,no,0,yes,yes,yes,0,16,yes,6.10925,1,450.0010877573504
215,86,39,52,no,0,yes,yes,yes,0,16,yes,6.30992,1,550.0009469762311
215,87,40,51,no,0,yes,yes,yes,0,16,yes,6.21461,1,500.0009507898083
215,88,41,50,no,0,yes,yes,yes,0,16,yes,6.39693,1,600.0002068703479
216,82,17,49,no,0,yes,yes,yes,0,17,no,6.85646,1,949.9981146370138
216,83,18,49,no,0,yes,yes,yes,0,17,no,6.90575,1,997.9967302465157
216,84,19,49,no,0,yes,yes,yes,0,17,no,7.04752,1,1150.003195443549
216,85,20,49,no,0,yes,yes,yes,0,17,no,7.1309,1,1250.001462130421
216,86,21,47,no,0,yes,yes,yes,0,17,no,7.24423,1,1400.0034781596305
216,87,22,48,no,0,yes,yes,yes,0,17,no,6.99485,1,1091.0000154561194
216,88,23,48,no,0,yes,yes,yes,0,17,no,7.54961,1,1900.0015862070525
217,82,4,49,no,0,no,no,yes,0,13,no,6.05209,1,425.0003532072695
217,83,5,50,no,0,no,no,yes,0,13,no,6.05209,1,425.0003532072695
217,84,6,50,no,0,no,no,yes,0,13,no,6.21461,1,500.0009507898083
217,85,7,51,no,0,no,no,yes,0,13,no,6.33328,1,563.0002093573934
217,86,8,50,no,0,no,no,yes,0,13,no,6.43775,1,624.9989689155998
217,87,9,49,no,0,no,no,yes,0,13,no,6.19236,1,488.9987826483028
217,88,10,49,no,0,no,no,yes,0,13,no,6.53233,1,686.9970512495744
218,82,11,46,yes,1,no,no,yes,1,12,no,6.31536,1,553.0011051592533
218,83,12,12,yes,1,no,no,yes,1,12,no,6.33328,1,563.0002093573934
218,84,13,49,yes,1,no,no,yes,1,12,no,6.40192,1,603.0016903758763
218,85,14,49,yes,1,no,no,yes,1,12,no,6.54103,1,693.0000005613972
218,86,15,48,yes,1,no,no,yes,1,12,no,6.54679,1,697.0031987072545
218,87,16,49,yes,1,no,no,yes,1,12,no,6.65028,1,773.000735442273
218,88,17,49,yes,1,no,no,yes,1,12,no,6.68835,1,802.996214709672
219,82,19,48,no,0,no,yes,yes,0,12,no,6.81344,1,909.9958144547106
219,83,20,43,no,0,no,yes,yes,0,12,no,6.80239,1,899.9957130183304
219,84,21,48,no,0,no,yes,yes,1,12,no,6.95655,1,1050.004784701754
219,85,22,48,no,0,no,yes,yes,0,12,no,7.08841,1,1198.0014631477702
219,86,23,48,no,0,no,yes,yes,1,12,no,7.36455,1,1579.0047144973798
219,87,24,50,no,0,no,yes,yes,0,12,no,7.49554,1,1799.99650101174
219,88,25,50,yes,0,no,yes,yes,1,12,no,7.21082,1,1354.002094000233
220,82,33,43,no,0,yes,yes,yes,1,12,no,6.47851,1,651.0002329222631
220,83,34,41,no,0,yes,yes,yes,1,12,no,6.55393,1,701.9976103779479
220,84,35,43,no,0,yes,yes,yes,1,12,no,6.62804,1,755.9989596089893
220,85,36,42,no,0,yes,yes,yes,1,12,no,6.74524,1,850.0031029439558
220,86,37,41,no,0,yes,yes,yes,1,12,no,6.82979,1,924.9965428074673
220,87,38,45,no,0,yes,no,yes,1,12,no,7.09008,1,1200.0037970746978
220,88,39,46,no,0,yes,no,yes,1,12,no,7.05099,1,1154.0006380836521
221,82,28,44,no,0,no,yes,yes,0,17,no,6.90575,1,997.9967302465157
221,83,29,49,no,0,no,yes,yes,0,17,no,6.90575,1,997.9967302465157
221,84,30,48,no,0,no,yes,yes,1,17,no,7.20786,1,1350.00017356617
221,85,31,45,no,0,no,yes,yes,1,17,no,7.29302,1,1470.0034107379677
221,86,32,46,no,0,no,yes,yes,1,17,no,7.37776,1,1600.0017468363578
221,87,33,46,no,0,no,yes,yes,1,17,no,7.15462,1,1280.0059431643094
221,88,34,46,no,0,no,yes,yes,1,17,no,7.28207,1,1453.9946811418308
222,82,1,45,yes,0,no,yes,no,0,11,no,5.70378,1,299.9992576040583
222,83,2,46,yes,0,no,yes,no,0,11,no,6.2634,1,525.0009121401898
222,84,3,43,yes,0,no,yes,no,0,11,no,5.92693,1,375.00149026405694
222,85,4,36,yes,0,no,yes,no,0,11,no,5.52146,1,249.99977053454376
222,86,5,44,no,0,no,yes,no,0,11,no,5.99146,1,399.99818116094247
222,87,6,47,yes,0,no,yes,no,0,11,no,6.16331,1,474.99771808902665
222,88,7,51,yes,0,no,yes,no,0,11,no,6.35437,1,574.9999765415241
223,82,12,50,no,1,yes,no,yes,0,14,no,6.10925,1,450.0010877573504
223,83,13,49,no,1,yes,no,yes,0,14,no,6.2441700000000004,1,515.0015961606497
223,84,14,50,no,1,yes,no,yes,0,14,no,6.28227,1,535.0017404134671
223,85,15,49,no,1,yes,no,yes,0,14,no,6.38519,1,592.9973914000863
223,86,16,50,no,1,yes,no,yes,0,14,no,6.4892,1,657.9967551959421
223,87,17,49,no,1,yes,no,yes,0,14,no,6.55678,1,704.0011572656892
223,88,18,48,no,1,yes,no,yes,0,14,no,6.77422,1,874.996599443695
224,82,34,30,yes,0,no,yes,yes,1,5,no,6.90575,1,997.9967302465157
224,83,35,26,yes,0,no,yes,yes,1,5,no,6.90575,1,997.9967302465157
224,84,36,30,yes,0,no,yes,yes,1,5,no,7.03878,1,1139.9959628242118
224,85,37,36,yes,0,no,yes,yes,1,5,no,7.12287,1,1240.0041433440597
224,86,38,49,yes,0,no,yes,yes,1,5,no,7.12287,1,1240.0041433440597
224,87,39,44,yes,0,no,yes,yes,1,5,no,7.17012,1,1300.0005935156187
224,88,40,52,yes,0,no,yes,yes,1,5,no,7.30653,1,1489.9979155815963
225,82,10,49,no,0,no,yes,no,0,12,no,6.02345,0,413.00099410829006
225,83,11,49,no,0,no,yes,no,0,12,no,6.25383,0,520.0006179811211
225,84,12,49,no,0,no,yes,no,0,12,no,6.33328,0,563.0002093573934
225,85,13,49,no,0,no,yes,no,0,12,no,6.47697,0,649.9984641235205
225,86,14,49,no,0,no,yes,no,0,12,no,6.49072,0,658.9976707669638
225,87,15,49,no,0,no,yes,no,0,12,no,6.84268,0,936.9969245476452
225,88,16,49,no,0,no,yes,no,0,12,no,6.90174,0,994.0027765872436
226,82,30,49,yes,1,yes,no,yes,0,12,no,5.57973,1,265.000046113655
226,83,31,52,yes,1,yes,no,yes,0,12,no,5.66988,1,289.9997323357728
226,84,32,51,yes,1,yes,no,yes,0,12,no,5.826,1,338.9999635980292
226,85,33,48,yes,1,yes,no,yes,0,12,no,5.87493,1,355.9997398167722
226,86,34,50,yes,1,yes,no,yes,0,12,no,5.8999,1,365.00096594366863
226,87,35,43,yes,1,yes,no,yes,0,12,no,6.10925,1,450.0010877573504
226,88,36,50,yes,1,yes,no,yes,0,12,no,6.19236,1,488.9987826483028
227,82,29,47,no,0,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
227,83,30,52,no,0,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
227,84,31,43,no,0,no,yes,yes,0,16,no,7.1107,1,1225.0047493601426
227,85,32,48,no,0,no,yes,yes,0,16,no,7.1309,1,1250.001462130421
227,86,33,48,no,0,no,yes,yes,0,16,no,6.67077,1,789.0029028579453
227,87,34,48,no,0,no,yes,yes,0,16,no,6.90776,1,1000.0047210290066
227,88,35,48,no,0,no,yes,yes,0,16,no,6.90776,1,1000.0047210290066
228,82,2,50,no,0,yes,yes,yes,0,16,no,6.14633,1,467.00034666875354
228,83,3,50,no,0,yes,yes,yes,0,16,no,6.55108,1,699.9997654696559
228,84,4,50,no,0,no,yes,yes,0,16,no,6.80239,1,899.9957130183304
228,85,5,50,no,0,no,yes,yes,0,16,no,6.90776,1,1000.0047210290066
228,86,6,50,no,0,no,yes,yes,0,16,no,7.09008,1,1200.0037970746978
228,87,7,50,no,0,no,yes,yes,0,16,no,7.24423,1,1400.0034781596305
228,88,8,49,no,0,no,yes,yes,0,16,no,7.31322,1,1499.9994193646608
229,82,16,40,no,0,no,yes,no,1,17,no,6.68461,0,799.9986178668522
229,83,17,40,no,0,no,yes,no,0,17,no,6.74524,0,850.0031029439558
229,84,18,40,no,0,no,yes,no,1,17,no,6.74524,0,850.0031029439558
229,85,19,40,no,0,no,yes,no,0,17,no,6.85646,0,949.9981146370138
229,86,20,39,no,0,no,yes,no,0,17,no,6.90776,0,1000.0047210290066
229,87,21,42,no,0,no,yes,no,0,17,no,6.90776,0,1000.0047210290066
229,88,22,42,no,1,no,yes,no,1,17,no,6.90776,0,1000.0047210290066
230,82,2,50,yes,0,no,no,yes,1,12,no,5.9135,1,369.9988879155113
230,83,3,50,yes,0,no,no,yes,1,12,no,6.24028,1,513.0021314318233
230,84,4,50,yes,0,no,no,yes,1,12,no,6.36303,1,580.0010999475734
230,85,5,50,yes,0,no,no,yes,1,12,no,6.55108,1,699.9997654696559
230,86,6,50,yes,0,no,no,yes,1,12,no,6.71538,1,824.9972062786181
230,87,7,50,yes,0,no,no,yes,1,12,no,6.80239,1,899.9957130183304
230,88,8,50,yes,0,no,no,yes,1,12,no,6.90776,1,1000.0047210290066
231,82,23,49,no,1,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
231,83,24,48,no,1,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
231,84,25,49,no,1,no,yes,yes,0,16,no,7.64969,1,2099.9944902130474
231,85,26,48,no,1,no,yes,yes,0,16,no,7.88231,1,2649.986964734351
231,86,27,49,no,1,no,yes,yes,0,16,no,7.82405,1,2500.0099728791606
231,87,28,48,no,1,no,yes,yes,0,16,no,7.97247,1,2900.0115536967764
231,88,29,48,no,1,no,yes,yes,0,16,no,8.04719,1,3125.0013682174826
232,82,27,34,no,0,no,no,yes,0,17,no,6.04025,1,419.99802126814745
232,83,28,49,no,0,no,no,yes,0,17,no,6.90575,1,997.9967302465157
232,84,29,49,no,0,no,no,yes,0,17,no,6.95655,1,1050.004784701754
232,85,30,47,no,0,no,no,yes,0,17,no,7.01571,1,1113.9973035804903
232,86,31,46,no,0,no,no,yes,1,17,no,7.09008,1,1200.0037970746978
232,87,32,48,no,0,no,no,yes,0,17,no,7.1309,1,1250.001462130421
232,88,33,48,no,0,no,no,yes,0,17,no,7.04141,1,1142.9980982841134
233,82,30,46,yes,0,no,yes,yes,1,10,no,6.63332,1,760.0011907078467
233,83,31,49,yes,0,no,yes,yes,1,10,no,6.71538,1,824.9972062786181
233,84,32,47,yes,1,no,yes,yes,1,10,no,6.82979,1,924.9965428074673
233,85,33,50,yes,1,no,yes,yes,1,10,no,6.90776,1,1000.0047210290066
233,86,34,50,yes,1,no,yes,yes,0,10,no,7.00307,1,1100.0049953462344
233,87,35,45,yes,1,no,yes,yes,1,10,no,7.08255,1,1191.0017038990568
233,88,36,39,yes,1,no,yes,yes,1,10,no,7.1309,1,1250.001462130421
234,82,21,39,yes,1,no,no,yes,1,12,no,6.23245,1,509.0010095767852
234,83,22,47,yes,1,no,no,yes,1,12,no,6.30262,1,546.0005592435683
234,84,23,48,yes,1,no,no,yes,1,12,no,6.34564,1,570.002074331475
234,85,24,48,yes,1,no,no,yes,1,12,no,6.47235,1,647.002397462359
234,86,25,50,yes,1,no,no,yes,1,12,no,6.48768,1,656.9973598609156
234,87,26,48,yes,1,no,no,yes,1,12,no,6.71538,1,824.9972062786181
234,88,27,47,yes,1,no,no,yes,1,12,no,6.74524,1,850.0031029439558
235,82,18,49,yes,1,yes,no,yes,0,7,no,5.92693,1,375.00149026405694
235,83,19,48,yes,1,yes,no,yes,0,7,no,5.95324,1,384.9987163013432
235,84,20,46,yes,1,yes,no,yes,0,7,no,6.10925,1,450.0010877573504
235,85,21,48,yes,1,yes,no,yes,0,7,no,6.14204,1,465.00120640344414
235,86,22,46,yes,1,yes,no,yes,0,7,no,6.17379,1,480.0018701307137
235,87,23,40,yes,1,yes,no,yes,0,7,no,6.17379,1,480.0018701307137
235,88,24,49,yes,1,yes,no,yes,0,7,no,6.17379,1,480.0018701307137
236,82,7,48,no,1,no,no,yes,0,17,no,6.90575,1,997.9967302465157
236,83,8,49,no,1,no,no,yes,0,17,no,6.90575,1,997.9967302465157
236,84,9,49,no,1,no,no,yes,0,17,no,7.18917,1,1325.002996596461
236,85,10,49,no,1,no,no,yes,0,17,no,7.19293,1,1329.9943857948356
236,86,11,48,no,1,no,yes,yes,0,17,no,7.37776,1,1600.0017468363578
236,87,12,48,no,1,no,yes,yes,0,17,no,7.37776,1,1600.0017468363578
236,88,13,48,no,1,no,yes,yes,0,17,no,7.48717,1,1784.993405840655
237,82,6,36,no,0,no,no,yes,0,16,no,6.16331,1,474.99771808902665
237,83,7,36,no,0,no,no,yes,0,16,no,6.15273,1,469.99873349077745
237,84,8,43,no,0,no,no,yes,0,16,no,6.3699,1,583.9994260285977
237,85,9,36,no,0,no,no,yes,0,16,no,6.38012,1,589.998503231037
237,86,10,40,no,0,no,no,yes,0,16,no,6.31716,1,553.9974035480894
237,87,11,40,no,0,no,no,yes,0,16,no,6.57925,1,719.9991273532562
237,88,12,36,no,0,no,no,yes,0,16,no,6.59304,1,729.9966900835251
238,82,32,52,no,0,no,no,no,1,12,no,6.74524,1,850.0031029439558
238,83,33,50,yes,0,no,no,no,0,12,no,6.85118,1,944.9953435298858
238,84,34,52,yes,0,no,no,yes,0,12,no,6.90776,1,1000.0047210290066
238,85,35,50,no,0,no,no,yes,0,12,no,6.96602,1,1059.9955616768127
238,86,36,50,no,0,no,no,yes,0,12,no,7.03439,1,1135.002349548336
238,87,37,48,no,0,no,no,yes,0,12,no,6.92067,1,1012.9984761972302
238,88,38,48,no,0,no,no,yes,0,12,no,7.03527,1,1136.0015912177882
239,82,27,47,no,0,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
239,83,28,47,no,0,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
239,84,29,47,no,0,no,yes,yes,0,16,no,7.82405,1,2500.0099728791606
239,85,30,47,no,0,no,yes,yes,0,16,no,7.90101,1,2700.007959632198
239,86,31,47,no,0,no,yes,yes,0,16,no,7.67322,1,2149.993289598798
239,87,32,47,no,0,no,no,yes,0,16,no,8.00637,1,3000.0072970581355
239,88,33,49,no,0,no,no,yes,0,16,no,8.05516,1,3150.007144776117
240,82,34,49,yes,1,no,yes,yes,1,12,no,6.90575,1,997.9967302465157
240,83,35,49,yes,1,no,yes,yes,1,12,no,6.90575,1,997.9967302465157
240,84,36,49,yes,1,no,yes,yes,1,12,no,7.12367,1,1240.9965435658955
240,85,37,49,yes,1,no,yes,yes,1,12,no,7.23921,1,1392.993071541961
240,86,38,49,yes,0,no,yes,yes,1,12,no,7.42357,1,1675.0026058679223
240,87,39,49,yes,0,no,yes,yes,1,12,no,7.46737,1,1749.9981328952663
240,88,40,48,yes,0,no,yes,yes,1,12,no,7.55747,1,1914.9944434158228
241,82,15,50,yes,0,no,yes,yes,0,10,no,6.53814,1,691.000121776551
241,83,16,49,yes,0,no,yes,no,0,10,no,6.62936,1,756.9975371518577
241,84,17,45,yes,0,no,yes,no,0,10,no,6.72263,1,831.0001704751397
241,85,18,43,yes,1,no,yes,yes,0,10,no,6.86485,1,958.0021287062804
241,86,19,49,yes,0,no,yes,yes,0,10,no,6.87626,1,968.9955310881528
241,87,20,44,yes,0,no,yes,yes,1,10,no,6.75809,1,860.9961216964587
241,88,21,38,yes,0,no,yes,yes,1,10,no,6.76964,1,870.9982781631719
242,82,7,47,yes,0,no,yes,no,1,10,no,5.75257,0,314.9991687710224
242,83,8,45,yes,0,no,yes,no,1,10,no,5.75257,0,314.9991687710224
242,84,9,46,yes,0,no,yes,no,1,10,no,5.88053,0,357.9989308701458
242,85,10,41,yes,0,no,yes,no,1,10,no,5.94542,0,381.99976751235914
242,86,11,48,yes,0,no,yes,no,1,10,no,6.03548,0,417.99940120508063
242,87,12,45,yes,0,no,yes,no,1,10,no,6.02587,0,414.00166683967547
242,88,13,39,yes,0,no,yes,no,1,10,no,6.16542,0,476.00102138693995
243,82,9,46,yes,1,no,yes,yes,1,12,no,6.90575,1,997.9967302465157
243,83,10,43,yes,1,no,yes,yes,1,12,no,6.90575,1,997.9967302465157
243,84,11,40,yes,1,no,yes,yes,1,12,no,7.1452,1,1268.0049008330577
243,85,12,43,yes,0,no,yes,yes,1,12,no,7.22548,1,1373.9979763986175
243,86,13,50,yes,0,no,yes,yes,1,12,no,7.33302,1,1529.9953879956356
243,87,14,49,yes,1,no,yes,yes,1,12,no,7.40853,1,1649.9990646241315
243,88,15,48,yes,1,no,yes,yes,1,12,no,7.34601,1,1549.9996746344307
244,82,22,42,yes,1,yes,no,yes,0,10,no,6.37161,1,584.9989193703623
244,83,23,48,yes,1,yes,no,yes,0,10,no,6.46925,1,644.9997956667589
244,84,24,48,yes,1,yes,no,yes,0,10,no,6.56948,1,712.9989872453266
244,85,25,43,yes,1,yes,no,yes,0,10,no,6.51175,1,673.0031431564381
244,86,26,52,yes,1,yes,no,yes,0,10,no,6.56526,1,709.9964712836628
244,87,27,52,yes,1,yes,no,yes,0,10,no,6.64639,1,769.9996035673505
244,88,28,52,yes,1,yes,no,yes,0,10,no,6.7334,1,839.998410858121
245,82,36,48,yes,0,no,yes,yes,0,7,no,6.39693,1,600.0002068703479
245,83,37,44,yes,0,no,yes,yes,0,7,no,6.47697,1,649.9984641235205
245,84,38,45,yes,0,no,yes,yes,0,7,no,6.55108,1,699.9997654696559
245,85,39,50,yes,0,no,yes,yes,0,7,no,6.62007,1,749.9975951060887
245,86,40,50,yes,0,no,yes,yes,0,7,no,6.66568,1,784.9970815462345
245,87,41,50,yes,0,no,yes,yes,0,7,no,6.68461,1,799.9986178668522
245,88,42,40,yes,0,no,yes,yes,0,7,no,6.7093,1,819.9964409959183
246,82,37,50,yes,0,yes,no,yes,1,10,no,6.47697,1,649.9984641235205
246,83,38,26,yes,0,yes,no,yes,0,10,no,6.35437,1,574.9999765415241
246,84,39,24,yes,0,yes,no,yes,1,10,no,6.35437,1,574.9999765415241
246,85,40,39,yes,0,yes,no,yes,1,10,no,6.50728,1,670.0015327037951
246,86,41,51,yes,0,yes,no,yes,1,10,no,6.59715,1,733.0031505238552
246,87,42,44,yes,0,yes,no,yes,1,10,no,6.66313,1,782.9978890420466
246,88,43,46,yes,0,yes,no,yes,1,10,no,6.62007,1,749.9975951060887
247,82,9,50,yes,0,no,yes,no,0,7,yes,5.43808,0,230.00015894772005
247,83,10,44,yes,0,no,yes,no,0,7,yes,5.56068,0,259.99957593630853
247,84,11,50,yes,0,no,yes,no,0,7,yes,5.57973,0,265.000046113655
247,85,12,50,yes,0,no,yes,no,0,7,yes,5.73657,0,309.99928778226877
247,86,13,50,yes,0,no,yes,no,0,7,yes,5.76832,0,319.9996813461516
247,87,14,50,yes,0,no,yes,no,0,7,yes,5.81413,0,334.99982183864995
247,88,15,49,yes,0,no,yes,no,0,7,yes,6.04025,0,419.99802126814745
248,82,10,49,yes,0,no,yes,no,0,11,no,5.7462,0,312.9990013625251
248,83,11,50,yes,0,no,yes,no,0,11,no,5.73657,0,309.99928778226877
248,84,12,42,yes,0,no,yes,no,0,11,no,5.4161,0,224.9999095040237
248,85,13,51,yes,0,no,yes,no,0,11,no,5.46383,0,235.99957401434042
248,86,14,52,no,1,no,yes,no,0,11,no,6.21461,0,500.0009507898083
248,87,15,50,yes,0,no,yes,no,0,11,no,5.85793,0,349.9988959325305
248,88,16,47,yes,0,no,yes,no,0,11,no,6.21461,0,500.0009507898083
